date,actual,pred,residual
2011/6/8,0.004375176,0.004375216,-3.98E-08
2011/6/9,0.004375159,0.004375195,-3.66E-08
2011/6/10,0.004375146,0.004375177,-3.08E-08
2011/6/11,0.004375138,0.004375161,-2.35E-08
2011/6/12,0.004375128,0.004375151,-2.31E-08
2011/6/13,0.004375118,0.00437514,-2.24E-08
2011/6/14,0.00437511,0.00437513,-1.97E-08
2011/6/15,0.004375101,0.004375121,-2.04E-08
2011/6/16,0.004375098,0.004375111,-1.32E-08
2011/6/17,0.004375084,0.004375107,-2.31E-08
2011/6/18,0.004375075,0.004375095,-1.94E-08
2011/6/19,0.004375067,0.004375085,-1.77E-08
2011/6/20,0.004375061,0.004375076,-1.49E-08
2011/6/21,0.004375052,0.004375069,-1.65E-08
2011/6/22,0.004375043,0.00437506,-1.71E-08
2011/6/23,0.004375038,0.004375051,-1.26E-08
2011/6/24,0.004375028,0.004375044,-1.62E-08
2011/6/25,0.004375023,0.004375035,-1.23E-08
2011/6/26,0.004375016,0.004375028,-1.24E-08
2011/6/27,0.004375004,0.004375021,-1.77E-08
2011/6/29,0.004374993,0.00437501,-1.67E-08
2011/6/30,0.004374978,0.004374999,-2.14E-08
2011/7/1,0.004374968,0.004374984,-1.61E-08
2011/7/2,0.004374957,0.004374972,-1.48E-08
2011/7/3,0.004374951,0.004374961,-1.00E-08
2011/7/5,0.004374929,0.004374953,-2.36E-08
2011/7/6,0.004374917,0.004374934,-1.70E-08
2011/7/7,0.00437491,0.004374919,-9.88E-09
2011/7/8,0.004374854,0.00437491,-5.58E-08
2011/7/9,0.004374846,0.004374863,-1.75E-08
2011/7/10,0.004374835,0.004374845,-9.49E-09
2011/7/11,0.004374826,0.004374832,-5.68E-09
2011/7/13,0.004374808,0.004374822,-1.36E-08
2011/7/14,0.004374805,0.004374806,-1.29E-09
2011/7/15,0.004374797,0.004374799,-2.03E-09
2011/7/16,0.00437479,0.004374792,-1.80E-09
2011/7/17,0.004374789,0.004374784,4.63E-09
2011/7/18,0.004374781,0.004374782,-6.63E-10
2011/7/20,0.00437476,0.004374775,-1.53E-08
2011/7/21,0.00437476,0.004374756,3.90E-09
2011/7/22,0.004374601,0.004374752,-1.51E-07
2011/7/23,0.004374768,0.004374616,1.52E-07
2011/7/24,0.004374758,0.004374737,2.11E-08
2011/7/25,0.004374747,0.004374747,-6.58E-10
2011/7/26,0.004374736,0.004374743,-7.03E-09
2011/7/27,0.004374724,0.004374731,-7.61E-09
2011/7/28,0.004374586,0.004374716,-1.30E-07
2011/7/29,0.004374704,0.004374595,1.09E-07
2011/7/30,0.004374694,0.004374677,1.73E-08
2011/7/31,0.004374655,0.004374682,-2.67E-08
2011/8/1,0.004374643,0.004374652,-8.66E-09
2011/8/2,0.004374627,0.004374634,-6.79E-09
2011/8/3,0.004374623,0.004374615,7.75E-09
2011/8/4,0.004374608,0.00437461,-2.07E-09
2011/8/6,0.004375321,0.004374596,7.25E-07
2011/8/7,0.00437532,0.004375268,5.16E-08
2011/8/8,0.004375312,0.004375302,1.00E-08
2011/8/9,0.004375303,0.004375323,-2.05E-08
2011/8/10,0.004375293,0.004375322,-2.84E-08
2011/8/11,0.004375183,0.004375314,-1.31E-07
2011/8/12,0.004375282,0.004375236,4.64E-08
2011/8/13,0.004375276,0.004375277,-1.14E-09
2011/8/14,0.004375269,0.004375284,-1.56E-08
2011/8/15,0.004375263,0.004375284,-2.09E-08
2011/8/16,0.004375259,0.00437528,-2.13E-08
2011/8/17,0.004375251,0.004375275,-2.38E-08
2011/8/18,0.004375244,0.004375268,-2.46E-08
2011/8/19,0.004375253,0.004375261,-7.66E-09
2011/8/20,0.004375243,0.004375265,-2.21E-08
2011/8/21,0.004375233,0.004375259,-2.59E-08
2011/8/22,0.004375226,0.00437525,-2.41E-08
2011/8/24,0.004375204,0.004375243,-3.85E-08
2011/8/25,0.004375197,0.004375225,-2.71E-08
2011/8/26,0.004375157,0.004375214,-5.65E-08
2011/8/27,0.004375133,0.004375182,-4.92E-08
2011/8/28,0.004375105,0.004375154,-4.84E-08
2011/8/29,0.004375097,0.004375124,-2.74E-08
2011/8/30,0.004375075,0.004375109,-3.43E-08
2011/8/31,0.004375054,0.004375088,-3.39E-08
2011/9/1,0.004375044,0.004375067,-2.30E-08
2011/9/2,0.004375038,0.004375053,-1.58E-08
2011/9/3,0.004375032,0.004375044,-1.23E-08
2011/9/4,0.004375027,0.004375038,-1.12E-08
